,0
771,919.4341430664062
772,927.2421264648438
773,966.804931640625
774,924.95751953125
775,941.9948120117188
776,879.5722045898438
777,942.3408813476562
778,954.2265625
779,928.0927124023438
780,915.564697265625
781,895.4586791992188
782,959.7246704101562
783,861.9255981445312
784,913.8566284179688
785,887.2215576171875
786,900.3873291015625
787,899.3428955078125
788,915.5574951171875
789,885.9080810546875
790,954.0335083007812
791,905.6069946289062
792,894.6226806640625
793,957.082275390625
794,902.2837524414062
795,956.2322998046875
796,985.8937377929688
797,873.2537841796875
798,897.6629638671875
799,972.762939453125
800,902.5167236328125
801,915.9995727539062
802,902.8065185546875
803,938.7796630859375
804,895.542724609375
805,899.140380859375
806,919.433349609375
807,944.31884765625
808,879.3179321289062
809,900.8133544921875
810,935.7779541015625
811,868.864990234375
812,881.0306396484375
813,887.1793212890625
814,910.1893920898438
815,910.3784790039062
816,903.7203979492188
817,924.7315063476562
818,894.6154174804688
819,904.5576171875
820,892.12890625
821,877.6986694335938
822,875.0303955078125
823,907.7909545898438
824,926.2913818359375
825,865.5335693359375
826,905.9287109375
827,900.5468139648438
828,875.4711303710938
829,827.388427734375
830,886.0093994140625
831,906.7810668945312
832,859.9733276367188
833,895.0869140625
834,846.74755859375
835,906.9473266601562
836,907.6218872070312
837,849.82080078125
838,865.7189331054688
839,898.4052124023438
840,888.9305419921875
841,888.8231201171875
842,875.9644165039062
843,914.1680908203125
844,853.27685546875
845,882.3125610351562
846,887.5729370117188
847,849.101806640625
848,899.1849365234375
849,841.3491821289062
850,878.1598510742188
851,835.2714233398438
852,876.231201171875
853,888.7721557617188
854,843.4544677734375
855,859.3302001953125
856,852.1370239257812
857,831.1439208984375
858,868.400390625
859,868.3049926757812
860,819.9263916015625
861,887.59375
862,823.4641723632812
863,907.5123291015625
864,865.6220703125
865,881.9329223632812
866,834.1641845703125
867,856.0267944335938
868,813.587646484375
869,821.7302856445312
870,875.1840209960938
871,856.0507202148438
872,844.815673828125
873,795.9784545898438
874,835.2180786132812
875,853.0328979492188
876,860.9767456054688
877,857.2612915039062
878,878.0491333007812
879,849.3240356445312
880,866.146484375
881,901.355712890625
882,861.8070678710938
883,848.1521606445312
884,833.5157470703125
885,809.1683349609375
886,870.14794921875
887,829.9839477539062
888,859.3438720703125
889,863.1718139648438
890,865.2060546875
891,843.9509887695312
892,837.574951171875
893,895.9666748046875
894,832.7803955078125
895,855.6290283203125
896,834.1256713867188
897,823.2439575195312
898,866.6459350585938
899,847.6556396484375
900,820.19384765625
901,870.081298828125
902,832.940185546875
903,871.2755737304688
904,855.2259521484375
905,848.432373046875
906,817.47314453125
907,851.4485473632812
908,839.9937744140625
909,872.2291259765625
910,812.6055908203125
911,904.5889892578125
912,808.7234497070312
913,838.8925170898438
914,861.6051025390625
915,825.0689697265625
916,804.2255249023438
917,867.5155029296875
918,833.4992065429688
919,816.9847412109375
920,847.9151000976562
921,872.7265014648438
922,774.4095458984375
923,873.0891723632812
924,863.8656005859375
925,828.3350830078125
926,843.5810546875
927,820.2386474609375
928,804.489990234375
929,792.505615234375
930,857.9752197265625
931,832.0181274414062
932,820.9058837890625
933,782.284423828125
934,801.7372436523438
935,777.7385864257812
936,805.3440551757812
937,774.2715454101562
938,830.116943359375
939,788.1229248046875
940,814.7421264648438
941,803.8150024414062
942,763.8224487304688
943,805.161376953125
944,809.4266357421875
945,805.7625732421875
946,840.710205078125
947,789.2905883789062
948,822.9921264648438
949,808.6710205078125
950,792.632568359375
951,806.1690673828125
952,786.7609252929688
953,784.8477172851562
954,786.3277587890625
955,846.3375854492188
956,762.982177734375
957,798.921142578125
958,808.1629638671875
959,767.6351928710938
960,789.8716430664062
961,795.0194091796875
962,751.2461547851562
963,810.3165893554688
964,745.4769897460938
965,717.5393676757812
966,783.855712890625
967,733.8897094726562
968,772.6445922851562
969,756.5137329101562
970,764.0739135742188
971,728.0758056640625
972,757.45556640625
973,766.2055053710938
974,705.7789306640625
975,741.2153930664062
976,748.6677856445312
977,733.1267700195312
978,737.4580078125
979,761.285400390625
980,720.8939819335938
981,718.4963989257812
982,737.5125732421875
983,733.3175659179688
984,663.1073608398438
985,705.9041137695312
986,665.0648803710938
987,700.1209716796875
988,701.1622314453125
989,716.3160400390625
990,727.6776123046875
991,660.3134155273438
992,694.6314086914062
993,649.2174682617188
994,676.5812377929688
995,616.153076171875
996,644.3287353515625
997,640.8314819335938
998,597.4329223632812
999,611.3079833984375
1000,607.090576171875
1001,578.3236083984375
1002,625.0513916015625
1003,604.1336669921875
1004,616.3038330078125
1005,564.093017578125
1006,586.3069458007812
1007,582.4690551757812
1008,569.3701782226562
1009,574.4723510742188
1010,565.6155395507812
1011,597.0097045898438
1012,589.6432495117188
1013,606.2471313476562
1014,586.6697998046875
1015,531.3858032226562
1016,578.0899658203125
1017,568.2802124023438
1018,587.7598876953125
1019,550.7684936523438
1020,549.7322998046875
1021,531.9627685546875
1022,531.8931274414062
1023,514.45703125
1024,514.670166015625
1025,510.32586669921875
1026,560.87109375
1027,515.66064453125
1028,456.8590393066406
1029,484.40240478515625
1030,502.9317626953125
1031,513.5186157226562
1032,478.6362609863281
1033,482.0577087402344
1034,463.0091552734375
1035,476.03936767578125
1036,435.6259765625
1037,477.6642150878906
1038,474.0260009765625
1039,452.7471008300781
1040,463.5207824707031
1041,467.87689208984375
1042,453.8207092285156
1043,445.5063171386719
1044,442.74249267578125
1045,426.5644836425781
1046,410.2886657714844
1047,419.13995361328125
1048,430.99456787109375
1049,433.9468994140625
1050,411.26983642578125
1051,409.81011962890625
1052,429.87310791015625
1053,413.9429931640625
1054,421.9305419921875
1055,404.6090087890625
1056,397.6737365722656
1057,381.810302734375
1058,359.0406188964844
1059,371.07122802734375
1060,362.89691162109375
1061,373.51837158203125
1062,365.0870361328125
1063,347.6802673339844
1064,381.20233154296875
1065,357.166015625
1066,364.80126953125
1067,354.54962158203125
1068,334.9988098144531
1069,346.1614074707031
1070,339.0035705566406
1071,333.1450500488281
1072,330.9347839355469
1073,333.92840576171875
1074,319.1746520996094
1075,314.4020080566406
1076,334.9507751464844
1077,326.2311096191406
1078,323.5578918457031
1079,326.5780944824219
1080,320.49896240234375
1081,309.6179504394531
1082,310.4986877441406
1083,300.4022521972656
1084,285.57525634765625
1085,278.20147705078125
1086,294.15863037109375
1087,288.2870178222656
1088,285.74407958984375
1089,280.983154296875
1090,280.0435485839844
1091,251.54586791992188
1092,265.2606201171875
1093,259.3835144042969
1094,247.80215454101562
1095,253.18443298339844
1096,245.45321655273438
1097,247.7565460205078
1098,237.6919403076172
1099,237.66372680664062
1100,255.20750427246094
1101,249.58236694335938
1102,238.648193359375
1103,228.74937438964844
1104,221.7342071533203
1105,204.2183837890625
1106,223.4081573486328
1107,232.54400634765625
1108,232.65768432617188
1109,249.51087951660156
1110,224.24171447753906
1111,189.69129943847656
1112,182.90977478027344
1113,185.4351348876953
1114,212.9096221923828
1115,204.9706573486328
1116,199.74716186523438
1117,165.71498107910156
1118,166.26998901367188
1119,174.995361328125
1120,194.2116241455078
1121,194.00103759765625
1122,161.24688720703125
1123,131.41854858398438
1124,130.56495666503906
1125,137.6521453857422
1126,139.35403442382812
1127,133.00926208496094
1128,121.74913024902344
1129,124.19774627685547
1130,115.23271179199219
1131,116.48858642578125
1132,113.882080078125
1133,113.33734893798828
1134,111.4415054321289
1135,103.4388198852539
1136,98.97616577148438
1137,114.23519134521484
1138,107.42179870605469
1139,106.45637512207031
1140,96.62496948242188
1141,97.43373107910156
1142,89.25701141357422
1143,89.92625427246094
1144,91.1509017944336
1145,92.99579620361328
1146,86.36610412597656
1147,87.6063232421875
1148,88.91455078125
1149,85.1336669921875
1150,87.99958038330078
1151,86.86085510253906
1152,85.97496032714844
1153,82.95407104492188
1154,83.79803466796875
1155,77.60477447509766
1156,80.54023742675781
1157,82.14540100097656
1158,82.3975830078125
1159,76.28912353515625
1160,69.66292572021484
1161,76.62338256835938
1162,81.33551025390625
1163,89.77456665039062
1164,88.4628677368164
1165,92.75506591796875
1166,90.1419677734375
1167,89.1624755859375
1168,77.07147979736328
1169,68.59013366699219
1170,65.5770492553711
1171,63.17924499511719
1172,67.76402282714844
1173,60.87687683105469
1174,66.62654876708984
1175,58.261146545410156
1176,57.37994384765625
1177,61.210350036621094
1178,63.08611297607422
1179,58.27778625488281
1180,56.68433380126953
1181,54.958396911621094
1182,56.14631652832031
1183,57.77082061767578
1184,53.15692138671875
1185,54.51264953613281
1186,56.71484375
1187,57.20964813232422
1188,51.46524429321289
1189,51.79492950439453
1190,53.976585388183594
1191,47.576393127441406
1192,53.51814270019531
1193,51.865386962890625
1194,51.43084716796875
1195,49.56945037841797
1196,49.51122283935547
1197,49.10902404785156
1198,48.935585021972656
1199,49.857154846191406
1200,48.677093505859375
1201,48.68013000488281
1202,53.13475799560547
1203,47.023406982421875
1204,48.63737487792969
1205,48.182151794433594
1206,48.43104553222656
1207,43.553287506103516
1208,47.07257080078125
1209,48.62657165527344
1210,47.17463684082031
1211,51.85420608520508
1212,51.67778778076172
1213,59.867958068847656
1214,59.47869110107422
1215,58.92971420288086
1216,55.016090393066406
1217,47.431663513183594
1218,44.173728942871094
1219,42.01031494140625
1220,39.65248107910156
1221,42.405006408691406
1222,43.247440338134766
1223,42.42792510986328
1224,42.96907043457031
1225,41.54951095581055
1226,39.803504943847656
1227,39.964622497558594
1228,39.51542282104492
1229,39.59528350830078
1230,38.27017593383789
1231,39.808082580566406
1232,38.27330017089844
1233,37.71307373046875
1234,39.10882568359375
1235,41.05805969238281
1236,43.01865768432617
1237,44.2410888671875
1238,43.144256591796875
1239,44.25779342651367
1240,44.99470520019531
1241,43.2817268371582
1242,42.786529541015625
1243,40.433265686035156
1244,36.33381652832031
1245,36.239105224609375
1246,36.004676818847656
1247,33.959999084472656
1248,35.55646514892578
1249,38.86966323852539
1250,42.649009704589844
1251,47.79759216308594
1252,55.797996520996094
1253,65.75297546386719
1254,71.75943756103516
1255,68.10081481933594
1256,51.227840423583984
1257,38.25664138793945
1258,32.450157165527344
1259,42.98298645019531
1260,55.646446228027344
1261,64.00840759277344
1262,57.66563415527344
1263,42.730987548828125
1264,32.2344970703125
1265,32.609649658203125
1266,41.88923645019531
1267,49.579463958740234
1268,44.78834915161133
1269,39.358760833740234
1270,33.62269592285156
1271,30.872821807861328
1272,33.55742645263672
1273,37.09586715698242
1274,35.18901443481445
1275,35.01832962036133
1276,31.091575622558594
1277,29.257442474365234
1278,30.66781997680664
1279,29.92787742614746
1280,30.898990631103516
1281,32.517425537109375
1282,33.205970764160156
1283,33.88167953491211
1284,31.773666381835938
1285,30.55170440673828
1286,29.79640769958496
1287,29.555801391601562
1288,28.58428955078125
1289,28.81476593017578
1290,28.616046905517578
1291,29.77630043029785
1292,27.95315933227539
1293,27.800928115844727
1294,27.703109741210938
1295,29.13147735595703
1296,30.376262664794922
1297,28.778594970703125
1298,29.538028717041016
1299,27.883583068847656
1300,28.25469207763672
1301,27.929737091064453
1302,25.994796752929688
1303,26.861034393310547
1304,28.196226119995117
1305,27.06635093688965
1306,26.64364242553711
1307,28.874797821044922
1308,27.498245239257812
1309,26.662353515625
1310,27.177520751953125
1311,26.953125
1312,25.7064266204834
1313,25.697050094604492
1314,25.491918563842773
1315,25.500852584838867
1316,24.533363342285156
1317,25.62206268310547
1318,25.317054748535156
1319,24.546218872070312
1320,24.496898651123047
1321,23.736513137817383
1322,24.44133758544922
1323,24.749187469482422
1324,26.40462875366211
1325,26.32659149169922
1326,27.49102783203125
1327,25.502567291259766
1328,25.036575317382812
1329,23.624900817871094
1330,24.513906478881836
1331,25.058286666870117
1332,27.171051025390625
1333,27.905681610107422
1334,28.134418487548828
1335,31.376813888549805
1336,34.00767135620117
1337,33.01246643066406
1338,31.110271453857422
1339,27.908187866210938
1340,25.51241111755371
1341,24.05903434753418
1342,23.544912338256836
1343,25.49089813232422
1344,25.291275024414062
1345,26.977073669433594
1346,27.063888549804688
1347,25.96690559387207
1348,24.320499420166016
1349,23.13050651550293
1350,23.15667724609375
1351,22.73242950439453
1352,23.369647979736328
1353,25.193445205688477
1354,25.617141723632812
1355,25.536155700683594
1356,24.307350158691406
1357,24.232139587402344
1358,22.246511459350586
1359,22.82220458984375
1360,22.240379333496094
1361,21.387958526611328
1362,21.91388702392578
1363,23.721073150634766
1364,25.987451553344727
1365,28.121688842773438
1366,32.31682586669922
1367,34.74072265625
