,0
654,9.652878761291504
655,8.683162689208984
656,1.2871259450912476
657,1.0045005083084106
658,0.29697850346565247
659,0.18011125922203064
660,0.1801552027463913
661,0.1945163607597351
662,0.21305878460407257
663,0.136588454246521
664,0.1318562775850296
665,0.8857556581497192
666,0.26458245515823364
667,6.1495041847229
668,0.8215872645378113
669,16.156269073486328
670,1.0442613363265991
671,2.8134994506835938
672,0.32932430505752563
673,0.687673032283783
674,0.15024080872535706
675,0.11668065190315247
676,0.11497178673744202
677,0.12217726558446884
678,0.10943160951137543
679,0.3343985080718994
680,0.20254145562648773
681,0.2598784863948822
682,0.10082459449768066
683,0.12279578298330307
684,0.13175342977046967
685,0.7552198767662048
686,8.54967975616455
687,6.549254894256592
688,3.113964557647705
689,0.5693310499191284
690,0.19780069589614868
691,0.3773936331272125
692,0.1999688744544983
693,0.4945559799671173
694,0.3824973404407501
695,0.2385430634021759
696,0.8142253160476685
697,18.324792861938477
698,2.8659911155700684
699,5.1078877449035645
700,3.5675723552703857
701,1.171298861503601
702,0.5433588027954102
703,0.13821284472942352
704,0.4447464346885681
705,0.12145961821079254
706,0.11853833496570587
707,0.1765533685684204
708,0.3547059893608093
709,0.1142125129699707
710,0.2928526997566223
711,1.2826067209243774
712,27.836429595947266
713,2.3753573894500732
714,1.5971137285232544
715,0.5743710398674011
716,0.9306473731994629
717,0.9777887463569641
718,0.2784747779369354
719,0.5248023867607117
720,2.813387155532837
721,3.298224687576294
722,2.1773574352264404
723,1.0127133131027222
724,3.6519179344177246
725,1.9329720735549927
726,5.084145545959473
727,1.3677539825439453
728,4.834167957305908
729,2.1542537212371826
730,4.997561931610107
731,1.8496335744857788
732,4.130929470062256
733,4.357748508453369
734,2.9326181411743164
735,2.098970890045166
736,0.3331516683101654
737,0.7093333005905151
738,3.5129003524780273
739,0.886721670627594
740,3.9100518226623535
741,0.5691015124320984
742,10.874568939208984
743,2.132603883743286
744,2.738825559616089
745,4.6850738525390625
746,1.2646771669387817
747,0.9996772408485413
748,0.26069608330726624
749,0.3726222515106201
750,0.26426029205322266
751,0.11008909344673157
752,0.3987855613231659
753,0.4999319612979889
754,0.16495157778263092
755,0.9233817458152771
756,3.8066158294677734
757,10.580636978149414
758,1.9803062677383423
759,1.0464946031570435
760,9.606391906738281
761,0.41875478625297546
762,2.762860059738159
763,2.5333034992218018
764,1.2227418422698975
765,1.6674184799194336
766,6.731496810913086
767,4.301631927490234
768,0.8551582098007202
769,1.7785398960113525
770,0.5786186456680298
771,0.7665929794311523
772,0.24200992286205292
773,0.38703709840774536
774,0.5846278071403503
775,1.2359082698822021
776,1.7911585569381714
777,0.4682190418243408
778,0.21525418758392334
779,0.11117273569107056
780,0.14556537568569183
781,2.901121139526367
782,6.486445903778076
783,29.511484146118164
784,8.667577743530273
785,7.897952556610107
786,2.1512186527252197
787,1.3805322647094727
788,0.616685152053833
789,0.3048672676086426
790,0.2780829071998596
791,0.09219878911972046
792,0.09339364618062973
793,0.09175609797239304
794,0.08955667167901993
795,0.08382295072078705
796,0.09774318337440491
797,0.09150299429893494
798,0.08028338849544525
799,0.09008947014808655
800,0.09468492865562439
801,0.07720774412155151
802,0.10055048763751984
803,0.09129403531551361
804,0.08315891027450562
805,0.0923037976026535
806,0.08830602467060089
807,0.13677936792373657
808,0.08610522001981735
809,0.1511554718017578
810,8.986688613891602
811,1.8147457838058472
812,2.4406447410583496
813,8.095076560974121
814,2.9964025020599365
815,0.9029490351676941
816,0.661018431186676
817,0.14843100309371948
818,0.22512710094451904
819,0.11659221351146698
820,0.08475857973098755
821,0.0853569284081459
822,0.09169819951057434
823,0.08951006829738617
824,0.0804944634437561
825,0.13651493191719055
826,0.09812010079622269
827,0.08840745687484741
828,0.10883446782827377
829,1.7603861093521118
830,58.82124328613281
831,19.45796775817871
832,8.965906143188477
833,3.2743985652923584
834,2.2150752544403076
835,0.6033530831336975
836,0.22257503867149353
837,0.11728817224502563
838,0.08681781589984894
839,0.0867965966463089
840,0.08074268698692322
841,0.08051741868257523
842,0.0908181369304657
843,0.09320154786109924
844,0.0852227434515953
845,0.07137928903102875
846,0.08614615350961685
847,0.08139276504516602
848,0.09978461265563965
849,0.11093111336231232
850,0.10449539124965668
851,0.08428218960762024
852,0.085065558552742
853,0.368728369474411
